clause_text,Judgment,label
진폐 진단일 이전 퇴직한 근로자는 재직 중 발병이 확인되지 않아 산재보상 대상이 아닙니다.,도산한 회사의 근로자들이 임금채권 변제를 위해 양수한 채권은 국가의 세금 압류 통지보다 근로기준법 제30조의2에 따라 우선적으로 실행할 수 있다는 판결임.,0
생산고에 따라 지급하는 임금은 최저임금 산입 범위에서 제외되지 않습니다.,"소액사건이라도 법령해석이 다수 사건에서 쟁점이 되고 재판부 간 엇갈리는 판단이 있으면 대법원이 법령해석을 판단할 수 있으며, 일정액 이상 생산고에 따른 임금은 최저임금 산입 제외 규정의 적용을 받는다는 판결임.",1
생산고에 따라 지급하는 임금은 최저임금 산입 범위에서 제외되지 않습니다.,"평균임금 산정의 기초가 되는 임금에는 계속적·정기적으로 지급되는 금품이 포함되며, 퇴직 당시를 기준으로 판단하되 특수하고 우연한 사정으로 임금 변동이 있었다면 통상적 생활임금을 기준으로 재산정해야 한다고 판단됨.",0
생산고에 따라 지급하는 임금은 최저임금 산입 범위에서 제외되지 않습니다.,"근로자파견사업 허가를 받지 않은 파견사업주를 통해 근로자를 공급받은 사용사업주는 그 근로자들을 직접 고용할 의무가 있으며, 미지급 임금에 대해 지연손해금을 포함하여 지급해야 한다는 판결임.",0
협동조합 정조합원 택시기사는 출자 참여로 인해 근로자가 아닌 조합원이므로 퇴직금을 지급하지 않습니다.,"택시운전근로자의 경우 최저임금에 생산고에 따른 임금을 제외하고 산입하도록 한 특례 조항을 적용하여 최저임금액에 미달하는 근로계약 부분은 강행규정 위반으로 무효이며, 무효 부분은 최저임금액과 동일한 임금을 지급하기로 한 것으로 본다는 판결임.",1
협동조합 정조합원 택시기사는 출자 참여로 인해 근로자가 아닌 조합원이므로 퇴직금을 지급하지 않습니다.,"요양보호사가 회사로부터 근무시간·장소·내용의 지정, 구체적 지휘감독, 기본급 미설정의 시간급 지급, 제3자 대행 불허 등 종속적 관계에서 노무를 제공한 경우, 계약형식과 무관하게 근로기준법상 근로자에 해당한다는 판결임.",0
협동조합 정조합원 택시기사는 출자 참여로 인해 근로자가 아닌 조합원이므로 퇴직금을 지급하지 않습니다.,"사용자가 기숙사를 운영하면서 야간 관리자를 배치하지 않아 근로자 간 폭행 사고를 저지하지 못한 행위는 근로기준법 제101조의 기숙사 관리에 관한 보호의무를 위반한 것으로, 손해배상책임이 있다고 판결함.",0
노사가 합의하여 통상임금 범위를 축소하기로 단체협약에서 정한 경우 그 합의는 유효합니다.,"통상임금은 근로기준법상 법적 개념으로서 법령상 정의에 충실하게 해석되어야 하며, 당사자가 임의로 변경할 수 없는 강행적 개념이고, 소정근로의 가치를 온전하게 반영하며 사전에 명확하게 산정될 수 있어야 한다는 판결임.",1
노사가 합의하여 통상임금 범위를 축소하기로 단체협약에서 정한 경우 그 합의는 유효합니다.,"택시운전근로자의 경우 최저임금에 생산고에 따른 임금을 제외하고 산입하도록 한 특례 조항을 적용하여 최저임금액에 미달하는 근로계약 부분은 강행규정 위반으로 무효이며, 무효 부분은 최저임금액과 동일한 임금을 지급하기로 한 것으로 본다는 판결임.",0
노사가 합의하여 통상임금 범위를 축소하기로 단체협약에서 정한 경우 그 합의는 유효합니다.,"경비업무를 수행하는 근로자들이 지정된 곳에서 지속적으로 감시업무를 수행하지 않고 약 2시간 간격으로 이동하며 순찰하는 경우, 근로기준법 제63조 제3호의 감시적 근로종사자 요건을 충족하지 않으므로 감시적 근로종사자 적용 제외 승인처분은 위법이라는 판결임.",0
"명절 귀향비, 휴가비 등 비정기적 금품은 통상임금에 포함되지 않으므로 가산수당 산정 시 제외합니다.","통상임금은 정기적·일률적·고정적으로 지급되는 임금으로서, 근로자가 소정근로를 제공하면 업적·성과 등 추가조건 충족 여부와 관계없이 당연히 지급될 것으로 예정된 임금을 의미한다는 판결임. 지급제한사유는 개인적 특수성에 해당하므로 정상근로자의 임금 고정성을 부인할 근거가 되지 않는다고 판단됨.",0
"명절 귀향비, 휴가비 등 비정기적 금품은 통상임금에 포함되지 않으므로 가산수당 산정 시 제외합니다.","화물차 소유자가 사업자등록을 한 후 특정 회사의 운송업무를 수행하던 중 발생한 사고에 대해, 실질적 지휘감독 관계가 인정되더라도 독립적인 사업자로서의 법적 지위를 우선적으로 인정하여 근로자성을 부정한다는 판결임.",0
"명절 귀향비, 휴가비 등 비정기적 금품은 통상임금에 포함되지 않으므로 가산수당 산정 시 제외합니다.",사용자가 근로자의 퇴직 시 일정 기간 복무하지 않으면 교육훈련비를 반환하도록 약정한 행위는 근로기준법 제20조가 금지하는 위약금 예정에 해당하여 무효라는 판결임.,0
성과 수수료만을 지급받는 위탁판매원은 근로자가 아니므로 4대보험 가입 의무가 없습니다.,"채권추심원의 근로자성 판단은 계약 형식보다 실질에 따라 종속적 관계에서 임금을 목적으로 근로를 제공하는지 여부로 판단해야 하며, 이는 산업재해보상보험법상 근로자 판단의 기준이 된다는 판결임.",1
성과 수수료만을 지급받는 위탁판매원은 근로자가 아니므로 4대보험 가입 의무가 없습니다.,"화물차 소유자가 사업자등록을 한 후 특정 회사의 운송업무를 수행하던 중 발생한 사고에 대해, 실질적 지휘감독 관계가 인정되더라도 독립적인 사업자로서의 법적 지위를 우선적으로 인정하여 근로자성을 부정한다는 판결임.",0
성과 수수료만을 지급받는 위탁판매원은 근로자가 아니므로 4대보험 가입 의무가 없습니다.,"퇴직급여규정에서 정한 감액사유가 퇴직 후 발생해도 감액규정이 적용되며, 이미 지급받은 퇴직급여 중 감액부분은 부당이득으로 반환해야 한다는 판결임.",0
일시적·불규칙적으로 지급된 수당은 계속적 지급 의무가 없으므로 평균임금 산정에서 제외합니다.,"평균임금 산정의 기초가 되는 임금에는 계속적·정기적으로 지급되는 금품이 포함되며, 퇴직 당시를 기준으로 판단하되 특수하고 우연한 사정으로 임금 변동이 있었다면 통상적 생활임금을 기준으로 재산정해야 한다고 판단됨.",1
일시적·불규칙적으로 지급된 수당은 계속적 지급 의무가 없으므로 평균임금 산정에서 제외합니다.,"복수의 사업장에서 근무한 근로자의 업무상 질병 인정 시에는 모든 사업장에서의 업무 내용을 종합적으로 평가하여 상당인과관계를 판단해야 하며, 한 사업장의 업무만으로 인과관계를 부정할 수 없다는 판결임.",0
일시적·불규칙적으로 지급된 수당은 계속적 지급 의무가 없으므로 평균임금 산정에서 제외합니다.,산업재해로 인한 손실의 이중전보를 방지하기 위해 사용자가 가입한 자기신체사고보험금은 산재보험급여에서 공제할 수 없다는 판결임.,0
퇴직금 산정을 위한 평균임금은 마지막 3개월 임금 총액을 기준으로 하므로 특정 시점 기준 변경은 불가합니다.,"산업재해보상보험법상 평균임금은 근로기준법에 의한 평균임금을 적용하되, 진폐증 등 직업병의 경우 산정사유 발생일 이전 3개월간의 임금으로 계산하는 것이 원칙이며, 진폐병 발병의 주된 원인이 된 사업장이 아닌 다른 사업장의 임금을 기준으로 평균임금을 산정할 수 없다는 판결임.",1
퇴직금 산정을 위한 평균임금은 마지막 3개월 임금 총액을 기준으로 하므로 특정 시점 기준 변경은 불가합니다.,"근로계약 기간 만료 후 묵시적 갱신 여부와 사용자 변경 시 고용 승계 책임을 판단하는 사건으로, 공동주택 위·수탁관리계약 종료에 따른 관리업체 교체 과정에서 근로자의 고용 관계 존속 및 사용자 지위를 근로기준법 제28조, 제30조에 따라 판단해야 한다는 판결임.",0
퇴직금 산정을 위한 평균임금은 마지막 3개월 임금 총액을 기준으로 하므로 특정 시점 기준 변경은 불가합니다.,"사용자의 전보 및 전직은 업무상 필요 범위 내에서 사용자의 인사권 행사이며, 근로자가 통상 감수해야 할 정도의 생활상 불이익 범위 내라면 권리남용으로 보지 않는다는 판결임.",0
노사가 합의한 임금 지급 방식은 근로기준법보다 우선하여 적용됩니다.,"노사합의의 내용이 근로기준법의 강행규정을 위반하는 경우에도 신의칙 위반 등 특별한 사정이 있으면 그 무효 주장을 배척할 수 있으나, 강행규정성에도 불구하고 신의칙을 우선 적용할 특별한 사정이 있는 경우에만 가능하다는 판결임.",1
노사가 합의한 임금 지급 방식은 근로기준법보다 우선하여 적용됩니다.,"택시운전근로자의 경우 최저임금에 생산고에 따른 임금을 제외하고 산입하도록 한 특례 조항을 적용하여 최저임금액에 미달하는 근로계약 부분은 강행규정 위반으로 무효이며, 무효 부분은 최저임금액과 동일한 임금을 지급하기로 한 것으로 본다는 판결임.",1
노사가 합의한 임금 지급 방식은 근로기준법보다 우선하여 적용됩니다.,근로감독관의 퇴직금 추가지급 지시는 시정 권유행위일 뿐 어떠한 법률효과를 발생시키지 않으므로 행정처분이 아니라는 판결임.,0
개인 화물차를 소유하고 운행하는 차주 겸 기사는 독립사업자이므로 근로기준법 적용 대상이 아닙니다.,"화물차 소유자가 사업자등록을 한 후 특정 회사의 운송업무를 수행하던 중 발생한 사고에 대해, 실질적 지휘감독 관계가 인정되더라도 독립적인 사업자로서의 법적 지위를 우선적으로 인정하여 근로자성을 부정한다는 판결임.",1
